EQUIP_ID,EQUIP_DESCN,EQUIP_PARENT
20048506,NDM130 Misc-'A' Plant WeighBridge,2201-110-090-270
20048507,NDM330 Misc-'B' Plant Weighbridge,2201-110-090-270
20048508,NDM530 Misc-'C' Plant Weighbridge,2201-110-090-270
20048509,NDC650 Conv- 25-40kg Bagger Incline,2201-110-100-050
20048510,NDC651 Conv-Sewer 'V' Belt,2201-110-100-050
20048511,NDH650 Hopper-25-40kg Bagging line,2201-110-100-260
20048512,NDM650 Misc-40-25KG Bagger,2201-110-100-150
20048513,NDM651 Misc-Moarts Bulk Bagger,2201-110-100-150
20048514,NDM652 Misc-Bag Sewing Machine,2201-110-100-150
20048515,NDM653 Misc-Pallet Wrapper-JMP,2201-110-100-150
20048516,NDM951 Misc- Air Pipes Despatch,2201-110-300-160
20048517,NDM956 Misc-Water Pipes Despatch,2201-110-340-160
20048518,NDM960 Misc-Instruments Despatch,2201-110-110-120
20048519,NDE100 Elec-Plant Switch Room,2201-110-310-090
20048520,NDE102 Elec-PLC & Comp Process,2201-110-310-120
20048521,NSM450 Misc-Site Storm Water Piping,2201-120-350-160
20048522,NSM950 Misc-Site Effluent Piping,2201-120-360-160
20048523,NSM956 Misc-Site Water Retic. piping.,2201-120-340-160
20048524,NSM958 Misc-Site Sewage systems,2201-120-360-160
20048527,NJM200 Misc- Machinery Waipapa,2203-160-110-150
20048529,NRM465 Misc-Dust Extraction Ducting,2201-100-290-210
20048530,NMP302 Pump-Hydraulic Screen Cleaner,2201-100-210-190
20048531,NRM408 Misc-Vacuum System Powder area,2201-100-290-150
20048532,NME102 Elec- PLC& Process Comps,2201-100-310-120
20048533,NAP901 Pump-RMI road Sump,2201-080-350-190
20048534,NKM200 Misc- Machinery Kaikohe,2202-160-110-150
20048535,NMV173 Misc-Skid steer Attachments,2201-100-440-250
20048536,NDM955 Misc- Hot Steam Cleaner,2201-110-110-150
20048537,NMM970 Misc-Portable Equip-Manufacture,2201-100-280-090
20048538,NVB100 Building-Bulk Store Dargaville,2208-160-110-030
20048539,NAM701 Misc-Air Compressor (Compair),2201-080-300-040
20048540,NMM960_MI003 Inst-Flow.HFA  to Mixer,20048449
20048542,NMV126 Tractor Ford 3910 W,2201-130-440-250
20048547,NMV139 Trailer Hasler B Train-(Z7866),2201-080-440-250
20048550,NMV138 Trailer Hasler Rear -(Z7865),2201-080-440-250
20048552,NSM960 Misc-Instruments Site,2201-120-450-120
20048553,NSB104 Building-laboratory,2201-140-410-030
20048590,SOB100 Owhiro Bulk Store,4815-160-999-030
20048670,SOM101 Weighbridge (new) - Owhiro,4815-160-999-150
20048936,SCH200 Mixing Plant - Ash,4910-160-999-150
20048937,SRH200 Mixing Plant Ch-ch,4916-160-999-150
20048938,STB100 Building,4905-160-999-030
20048955,_SGH_100 Bagging Hopper Charlton Store,4828-160-999-150
20048956,SOH100 Bagging Hopper,4815-160-999-150
20048969,SCM101 Weighbridge 10mtr Ashburton,4910-160-999-150
20048970,STC101 Conveyor - Main Incline,4905-160-999-150
20048971,STX100 Bucket Elevator,4905-160-999-150
20048977,SCC201 Conveyor Outfeed,4910-160-999-150
20048978,SCM100 Fast Opening Door,4910-160-999-150
20048979,SCH210 Hopper Bagging - Ash,4910-160-999-150
20048980,STH100 Hopper Intake,4905-160-999-150
20048981,STH101 Hopper Despatch Mixing No1,4905-160-999-150
20048982,STH102 Hopper Despatch Mixing No2,4905-160-999-150
20048984,SCC200 Conveyor Mixing Plant - Ash,4910-160-999-150
20048985,STC100 Intake Hopper,4905-160-999-150
20048986,STC102 Conveyor Distribution No3,4905-160-999-150
20048987,STC103 Conveyor Transfer,4905-160-999-150
20048988,STC104 Conveyor Distribution No1,4905-160-999-150
20048989,STC110 Conveyor Dispatch Feeder No1,4905-160-999-150
20048990,STC111 Conveyor Dispatch Feeder No2,4905-160-999-150
20048991,STC112 Conveyor Dispatch Incline,4905-160-999-150
20048992,STC113 Conveyor Dispatch Ex Screen,4905-160-999-150
20048993,STC114 Conveyor Dispatch Truck Feed,4905-160-999-150
20048994,STC115 Conveyor Dispatch Weightfeeder,4905-160-999-150
20048995,STC116 Conveyor Dispatch Bin Feed,4905-160-999-150
20048996,STM100 Screen Dispatch - Misc,4905-160-999-150
20048997,STM101 Divert Oversize  Despatch Misc,4905-160-999-150
20048998,STM102 Hammer Mill Despatch Misc,4905-160-999-150
20048999,SRX200 Elevator Mixing Plant Ch-ch,4916-160-999-150
20049000,SCX200 Elevator Mixing Plant - Ash,4910-160-999-150
20049002,STE100 Switch Room Gear,4905-160-999-090
20049003,STM200 Weighbridge - Timaru,4905-160-999-150
20049004,OBSLT_SMV_660 Trailer Acid Tank (H22741),4801-080-440-250
20049005,OBSLT_SMV_661 Trailer Acid Tank (2D798),4801-080-440-250
20049006,SRM101 Lumpbreaker - Rolleston,4916-160-999-150
20049007,SRB100 Building,4916-160-999-030
20049008,SRC100 Conveyor Mixing Hopper - left,4916-160-999-150
20049009,SRC101 Conveyor Ex-mixing - left,4916-160-999-150
20049010,SRC103 Conveyor Elevator Feed,4916-160-999-150
20049011,SRC104 Conveyor Ex-elevator,4916-160-999-150
20049012,SRC105 Conveyor Truck Loading,4916-160-999-150
20049013,SRE100 Switch Room Gear,4916-160-999-090
20049014,SRE101 Lighting,4916-160-999-090
20049015,SRE102 Plc Control Equipment,4916-160-999-090
20049016,SRH100 Hopper - Mixing - left,4916-160-999-150
20049017,SRM100 Weighbridge - Misc,4916-160-999-150
20049018,SRX100 Elevator,4916-160-999-150
20049028,SOE100 Owhiro  Electrical Instruments,4815-160-999-090
20049046,SRH101 Hopper - Bagging Rolleston,4916-160-999-150
20049047,MIM830 Misc - Mixing Bagging Plant,0801-160-999-150
20049048,MIH800 Hoppers - Bagging,0801-160-999-260
20049050,MIC803 Conv - Screen Discharge,0801-160-999-050
20049051,MIC804 Conv - Shuttle Belt Bulk Produ,0801-160-999-050
20049052,MIC805 Conv - Shuttle Belt D28 Bulk P,0801-160-999-050
20049057,MMV393 Trailer (Te Awamutu),0901-160-440-250
20049061,MBM806 Misc -  Spec Pallet Wrapper,0301-160-100-150
20049064,MBM807 Misc - Spec 1t Bag Scale,0301-160-100-270
20049065,MBM808 Misc - Spec 20/40kg Check Scale,0301-160-100-270
20049066,MCM803 Misc - Lump Breaker,0401-160-111-150
20049067,MJH802 Hopper - Bagging No1 Hopper,0901-160-100-260
20049068,MBM809 Misc - Main Compressor TA100,0301-160-100-040
20049069,M1710C01 Conv - Mixer,1710-160-999-050
20049076,MMV934 Loader - Volvo L70C,0901-160-440-250
20049084,MMV952 Loader - Volvo L45,0801-160-999-250
20049089,MMV963 Loader Volvo L70,0801-160-999-250
20049091,MMV965 Forklift - Daewoo MV965,1355-160-999-250
20049093,MMV966 Forklift - Crown CD30,1621-160-999-250
20049095,NMV971 Loader Volvo L70D,2203-160-440-250
20049099,NMV977 Loader- Volvo L70D,2202-160-440-250
20049101,MMV979 Forklift - Crown CD30,1012-160-999-250
20049112,MKT800 Tank - Liquid Fert Suspension,1011-160-999-260
20049113,MBB810 Build - Despatch Office #36,0301-160-430-030
20049114,MBB820 Build - Bulk Store #40,0301-160-430-030
20049115,MBB830 Build - Admin #40,0301-160-430-030
20049116,MBC804 Conv - Despatch Shuttle A-G,0301-160-080-050
20049117,MBC805 Conv - Despatch Belt #2,0301-160-080-050
20049118,MBC806 Conv - Specialty Bagging Line,0301-160-080-050
20049119,MBH801 Hopper - Budpack Feed (#36),0301-160-100-260
20049120,MBH802 Hopper - Spec Bag Intake (#32),0301-160-100-260
20049121,MBH803 Hopper - Blend/Mixing PLT,0301-160-080-260
20049122,MBH804 Hopper - Additives Hopper (#40),0301-160-080-260
20049123,MBH805 Hopper - Spec 1t Bagging (#32),0301-160-100-260
20049124,MBE120 Elec - Maru General,0301-160-310-090
20049125,MBM801 Misc - Weighbridge #1,0301-160-100-270
20049126,MBM802 Misc - Mixer HYD  Ancillary Equip,0301-160-080-150
20049127,MBM803 Misc - Spec Bagging Budpack,0301-160-100-020
20049128,MBM804 Misc - Dust Collector - Mixing,0301-160-100-040
20049129,MBM805 Misc - Spec 1T Bag (Mezzanine),0301-160-100-260
20049130,MBM930 Misc - Fencing,0301-160-370-220
20049131,MBM940 Misc - Roading,0301-160-370-220
20049132,MBM959 Misc - Stormwater/effluent,0301-160-350-170
20049133,MBM980 Misc - Fire Fighting Equipment,0301-160-450-220
20049134,MBX801 Elevator - Mixer Elev (#40),0301-160-080-150
20049135,MBZ801 Screen - Mixing Piano Wire (#40),0301-160-080-150
20049136,MCB810 Building - Office,0401-160-430-030
20049137,MCB820 Building - Bulk Store,0401-160-430-030
20049138,MCB840 Building - Intake,0401-160-430-030
20049139,MCB850 Building - Workshop,0401-160-430-030
20049140,MCC801 Conv - Mixer Conveyor,0401-160-111-050
20049141,MCC803 Conv - Intake Conveyor,0401-160-999-050
20049142,MCH801 Hopper - Intake Hopper,0401-160-999-260
20049143,MCM100 Misc - Electrical,0401-160-310-090
20049144,MCM801 Misc - Weighbridge,0401-160-999-270
20049145,MCM802 Misc - Mixer,0401-160-111-010
20049146,MCM930 Misc - Fencing,0401-160-450-220
20049147,MCM940 Misc - Roading,0401-160-370-220
20049148,MCM959 Misc - Stormwater/effluent,0401-160-350-170
20049149,MCM980 Misc - Fire Fighting Equipment,0401-160-450-220
20049150,MFB810 Building - Office,0501-160-999-030
20049151,MFB820 Building - Bulk Store,0501-160-999-030
20049154,MFM801 Misc - Weighbridge,0501-160-999-270
20049156,MFM930 Misc - Fencing,0501-160-999-220
20049157,MFM940 Misc - Roading,0501-160-999-220
20049159,MFM959 Misc - Stormwater/effluent,0501-160-999-220
20049160,MFM980 Misc - Fire Fighting Equipment,0501-160-999-220
20049162,MGB810 Building - Ballance Office,0601-160-430-030
20049163,MGB811 Building - IXOM Office Block,0601-160-430-030
20049164,MGB812 Building - Engineers Workshop,0601-160-430-030
20049165,MGB813 Building - Coated Urea,0601-170-480-030
20049166,MGB814 Building - Suspensions,0601-170-470-030
20049167,MGB815 Building - No 2 Despatch,0601-160-112-030
20049168,MGB816 Building - Mixtures Stores,0601-160-020-030
20049169,MGB817 Building - Super Store,0601-160-020-030
20049170,MGB818 Building - High Analysis Store,0601-160-020-030
20049171,MGB819 Building - No 3 Despatch,0601-160-113-030
20049172,MGB820 Building - R/Bays Fert Receiving,0601-160-010-030
20049173,MGB821 Building - A Frame (Water) Shed,0601-160-020-030
20049174,MGB822 Building - Pac Plant (IXOM),0601-160-020-030
20049175,MGB823 Building - Urea/bag Store,0601-160-020-030
20049176,MGB824 Building - Sodium Silicate (IXOM),0601-160-020-030
20049177,MGB825 Building - Old Acid Plant,0601-160-020-030
20049178,MGB826 Building - Acid Storage,0601-160-020-030
20049179,MGB827 Building - Permit/Team Leader,0601-160-430-030
20049180,Elect-General - Elect Distribution,0601-160-310-090
20049181,MGM801 - Weighbridge No 2,0601-160-112-270
20049182,MGM802 - Weighbridge No 3,0601-160-113-270
20049183,MGM803 - Weighbridge No 1,0601-160-111-270
20049184,MGM804 Misc - Mixer No 2 Despatch,0601-160-080-010
20049185,H840V - Surge Hopper Vibrator,0601-160-112-150
20049186,H845V - Bag Plant Hopper Vibrator,0601-160-100-150
20049187,MGM830 - Bagging Head,0601-160-100-270
20049188,MGM870 Building - Mill Room (FertCo),0601-160-020-030
20049189,MGM880 - Air Compressor (Main),0601-160-300-040
20049190,MGM890 Misc - Fluid Suspension Plant,0601-160-110-260
20049191,MGM891 Misc - Liquid 'n' Plant,0601-160-080-671
20049192,MGM892 Misc - Suspension Plant Hot,0601-160-110-260
20049193,MGM930 Site Fencing,0601-160-370-220
20049194,MGM940 Site Roading,0601-160-370-220
20049195,MGM956 Water Supply Piping,0601-160-340-160
20049196,Effluent - General Effluent items,0601-160-360-220
20049197,Fire Fighting Equipment (Extinguishers),0601-160-370-225
20049199,MHB810 Building - Office,0701-160-430-030
20049200,MHB820 Building - Bulk Store,0701-160-430-030
20049201,MHB830 Building - Bag Store,0701-160-430-030
20049202,MHB840 Building - Intake,0701-160-430-030
20049203,MHC801 Conv - Mixer Conveyor,0701-160-999-050
20049204,MHC802 Conv - Intake Hopper,0701-160-999-050
20049206,MHC804 Conv - Shuttle Conveyor,0701-160-999-050
20049207,MHH801 Hopper - Intake Hopper,0701-160-999-260
20049208,MHM100 Misc - Electrical,0701-160-999-090
20049209,MHM801 Misc - Weighbridge,0701-160-999-270
20049210,MHM802 Misc - Mixer,0701-160-999-010
20049211,MHM930 Misc - Fencing,0701-160-999-220
20049212,MHM940 Misc - Roading,0701-160-999-220
20049213,MHM959 Misc - Stormwater/effluent,0701-160-999-170
20049214,MHM980 Misc - Fire Fighting Equipment,0701-160-999-220
20049215,MIB810 Building - Office,0801-160-999-030
20049216,MIB820 Building - Bulk Store,0801-160-999-030
20049217,MIB860 Building - Ammenties Porticom,0801-160-999-030
20049218,MIB870 Building - Main Office,0801-160-999-030
20049219,MIB880 Building - Rpd Onion Block,0801-160-999-030
20049220,MIC801 Conv - Plant Mixer Shuttle,0801-160-999-050
20049221,MIC802 Conv - Mixer Conveyor,0801-160-999-050
20049222,MIM100 Misc - Electrical,0801-160-999-090
20049223,MIM801 Misc - Weighbridge,0801-160-999-270
20049224,MIM802 Misc - Weigh Mixer No 1,0801-160-999-010
20049225,MIM803 Misc - Weigh Mixer No 2,0801-160-999-010
20049230,MIM808 Misc - Sewing MacHines,0801-160-999-020
20049231,MIM809 Misc - Heat Sealer No 1 Yates,0801-160-999-090
20049232,MIM810 Misc - Heat Sealer No 2 Yates,0801-160-999-090
20049233,MIM811 Misc - Pallet Wrapper,0801-160-999-150
20049234,MIM812 Misc - Hammer Mill,0801-160-999-070
20049235,MIM813 Screw - Auger,0801-160-999-050
20049236,MIM814 Misc - Vehicle Wash,0801-160-999-150
20049237,MIM930 Misc - Fencing,0801-160-999-220
20049238,MIM940 Misc - Roading,0801-160-999-220
20049239,MIM957 Misc - Bore/water Supply Pump,0801-160-999-190
20049240,MIM959 Misc - Stormwater/effluent,0801-160-999-170
20049241,MIM980 Misc - Fire Fighting Equipment,0801-160-999-220
20049242,MIX801 Elevator - Mixer Elevator,0801-160-999-050
20049243,MIX802 Elevator - Intake Elevator,0801-160-999-050
20049244,MIZ801 Screen - Screen,0801-160-999-210
20049245,MJB810 Building - Office,0901-160-430-030
20049246,MJB820 Building - Bulk Store,0901-160-430-030
20049247,MJB830 Building - Bag Store,0901-160-430-030
20049248,MJC801 Conv - Mixer Conveyor,0901-160-111-050
20049249,MJC802 Conv - Intake Hopper,0901-160-999-050
20049250,MJC803 Conv - Incline,0901-160-010-050
20049251,MJC804 Conv - Cross,0901-160-010-050
20049252,MJC805 Conv - Shuttle No 1,0901-160-010-050
20049253,MJC806 Conv - Shuttle No 2,0901-160-010-050
20049254,MJH801 Hopper - Intake No2 Hopper,0901-160-010-260
20049255,MJM100 Misc - Electrical,0901-160-310-090
20049256,MJM801 Misc - Weighbridge,0901-160-110-270
20049257,MJM802 Misc - Mixer,0901-160-111-010
20049258,MJM803 Misc -Shuttle No 1 Traverse Motor,0901-160-010-050
20049259,MJM804 Misc -Shuttle No 2 Traverse Motor,0901-160-010-050
20049260,MJM805 Hopper - 1Tonne Bagging Hopper,0901-160-999-260
20049261,MJM930 Misc - Fencing,0901-160-370-220
20049262,MJM940 Misc - Roading,0901-160-370-220
20049263,MJM959 Misc - Stormwater,0901-160-350-220
20049264,MJM980 Misc - Fire Fighting Equipment,0901-160-370-225
20049265,MJX801 Elevator - Mixer,0901-160-111-050
20049266,MJX802 Elevator - Intake,0901-160-010-050
20049267,MJZ801 Screen - Mixer Screen,0901-160-999-210
20049268,MKB810 Building - Office,1011-160-999-030
20049269,MKB820 Building - Bulk Store,1011-160-999-030
20049270,MKB830 Building - Bag Store,1011-160-999-030
20049271,MKM100 Misc - Electrical,1011-160-999-090
20049272,MKM801 Misc - Weighbridge,1011-160-999-270
20049273,MKM802 Misc - Mixer,1011-160-999-010
20049274,MKM930 Misc - Fencing,1011-160-999-220
20049275,MKM940 Misc - Roading,1011-160-999-220
20049276,MKM959 Misc - Stormwater/effluent,1011-160-999-170
20049277,MKM980 Misc - Fire Fighting Equipment,1011-160-999-220
20049278,MKX801 Elevator - Mixer,1011-160-999-050
20049279,Building - Office,1014-160-430-030
20049280,Building - Bulk Store,1014-160-430-030
20049281,Building - Bag Store,1014-160-430-030
20049282,MLM100 - Electrical,1014-160-999-090
20049283,#2 - Hopper,1014-160-111-260
20049284,MLM802 Misc - Mixer,1014-160-999-010
20049285,Internal - Fencing,1014-160-370-220
20049286,Roading,1014-160-370-225
20049287,Storm Water - Tanks,1014-160-999-160
20049288,Office - Effluent,1014-160-360-160
20049289,Fire Fighting Equipment,1014-160-450-225
20049290,Intake Conveyor,1014-160-010-050
20049291,MNB810 Building - Office,1015-160-430-030
20049292,MNB820 Building - Bulk Store,1015-160-430-030
20049293,MNB830 Building - Intake Building,1015-160-430-030
20049294,MNC802 Conv - Intake Hopper,1015-160-999-050
20049295,MNC803 Conv - Intake Conveyor,1015-160-999-050
20049296,MNC804 Conv - Shuttle Conveyor,1015-160-999-050
20049297,MNH801 Hopper - Intake Hopper,1015-160-999-260
20049298,MNM100 Misc - Electrical,1015-160-999-090
20049299,MNM801 Misc - Weighbridge,1015-160-999-270
20049300,MNM802 Misc - Mixer,1015-160-999-010
20049301,MNM930 Misc - Fencing,1015-160-999-220
20049302,MNM940 Misc - Roading,1015-160-999-220
20049303,MNM959 Misc - Stormwater/effluent,1015-160-999-170
20049304,MNM980 Misc - Fire Fighting Equipment,1015-160-999-220
20049305,MOB810 Building - Office,1019-160-999-030
20049306,MOM801 Misc - Weighbridge,1019-160-999-270
20049307,MOM802 Misc - Mixing Plant,1019-160-999-010
20049308,MPB810 Building - Office,1016-160-999-030
20049309,MPB820 Building - Bulk Store,1016-160-999-030
20049310,MPB830 Building - Bag Store,1016-160-999-030
20049311,MPC801 Conv - Mixer 1st Incline,1016-160-999-050
20049312,MPC802 Conv - Intake Hopper,1016-160-999-050
20049313,MPC803 Conv - Shuttle Conveyor,1016-160-999-050
20049314,MPH801 Hopper - Intake Hopper,1016-160-999-260
20049315,MPM100 Misc - Electrical,1016-160-999-090
20049316,MPM801 Misc - Weighbridge,1016-160-999-270
20049317,MPM802 Misc - Mixer 1,1016-160-999-010
20049318,MPM803 Misc - Mixer Lump Breaker,1016-160-999-150
20049319,MPM930 Misc - Fencing,1016-160-999-220
20049320,MPM940 Misc - Roading,1016-160-999-220
20049321,MPM956 Misc - Water Supply,1016-160-999-160
20049322,MPM957 Misc - Bore/water Supply Pump,1016-160-999-190
20049323,MPM959 Misc - Stormwater/effluent,1016-160-999-170
20049324,MPM980 Misc - Fire Fighting Equipment,1016-160-999-220
20049325,MPC804 Conv - Mixer 2nd Incline,1016-160-999-050
20049326,MPX802 Elevator - Intake Elevator,1016-160-999-050
20049327,MQB810 Build - Transit Office & Smoko Rm,0301-160-430-030
20049328,MQB820 Build - Transit Bulk Store,0301-160-430-030
20049329,MQB860 Build - Transit Truck Weighbridge,0301-160-430-030
20049330,MQB870 Build - Transit Hangar,0301-160-430-030
20049331,MQE121 Elec - Alt General,0301-160-310-090
20049332,MQM801 Misc - Weighbridge Transit,0301-160-100-270
20049337,MUB801 Building - Office,1018-160-430-030
20049338,MUB802 Building - Bulk Store,1018-160-430-030
20049339,MUB803 Building - House,1018-160-430-030
20049340,MUC801 Conv - Incline Conveyor,1018-160-111-050
20049341,MUC802 Conv - Cross Conveyor,1018-160-111-050
20049342,MUC803 Conv - Left Bin Shuttle,1018-160-111-050
20049343,MUC804 Conv - Right Bin Shuttle,1018-160-111-050
20049344,MUC805 Conv - Rt Bin Shuttle Ext,1018-160-111-050
20049345,MUC806 Conv - Mixer Incline,1018-160-111-050
20049346,MUC807 Conv - Weighbridge,1018-160-111-050
20049347,MUH801 Hopper - Intake Hopper,1018-160-999-260
20049348,MUM100 Misc - Electrical,1018-160-999-090
20049349,MUM801 Misc - Weighbridge,1018-160-999-270
20049350,MUM802 Misc - Mixer,1018-160-111-010
20049351,MUM803 Misc - Winch No Shuttle,1018-160-111-150
20049352,MUM804 Misc - Winch No 3 Shuttle,1018-160-111-150
20049353,MUM805 Misc - Lump Breaker,1018-160-111-070
20049354,MUM930 Misc - Fencing,1018-160-999-220
20049355,MUM940 Misc - Roading,1018-160-370-220
20049356,MUM957 Misc - Bore/water Supply Pump,1018-160-999-190
20049357,MUM959 Misc - Stormwater/effluent,1018-160-999-170
20049358,MUM980 Misc - Fire Fighting Equipment,1018-160-999-220
20049359,MVB810 Building - Office,1355-160-999-030
20049360,MVC802 Conv - Mixer Discharge,1355-160-999-050
20049361,MVM100 Misc - Electrical,1355-160-999-090
20049362,MVM800 Misc - Machinery General,1355-160-999-150
20049363,MVM801 Misc - Weighbridge,1355-160-999-270
20049364,MVM802 Misc - Mixing Plant,1355-160-999-010
20049365,MVM930 Misc - Fencing,1355-160-999-220
20049366,MVM940 Misc - Roading,1355-160-999-220
20049367,MVM959 Misc - Stormwater/effluent,1355-160-999-170
20049368,MVM980 Misc - Fire Fighting Equipment,1355-160-999-220
20049369,MVX801 Elevator - Mixer,1355-160-999-050
20049370,MWB810 Building - Office,1354-160-430-030
20049371,MWB820 Building - Bulk Store,1354-160-430-030
20049372,MWB840 Building - Office-Relocated,1354-160-430-030
20049373,MWM100 Misc - Electrical,1354-160-999-090
20049374,MWM800 Misc - Machinery General,1354-160-999-150
20049375,MWM802 Misc - Mixing Plant,1354-160-999-010
20049376,MWM930 Misc - Fencing,1354-160-999-220
20049377,MWM940 Misc - Roading,1354-160-999-220
20049378,MWM959 Misc - Stormwater/effluent,1354-160-999-170
20049379,MWM980 Misc - Fire Fighting Equipment,1354-160-999-220
20049380,MXB810 Building - Office Greatford,1621-160-999-030
20049381,"MXM802 Misc - Mixing Plant, Greatford",1621-160-999-010
20049382,MYM802 Misc - Mixing Plant,1352-160-999-010
20049383,M10B800 Building - Bulk Store and Offi,1710-160-999-030
20049384,M10M800 Misc - Waipukurau,1710-160-999-150
20049385,M12B800 Building - Office,1012-160-999-030
20049386,M12M800 Mics - Gisborne,1012-160-999-150
20049387,M17B101 Building - Bulk Store,1017-160-999-030
20049388,M19B800 Building,1019-160-999-030
20049389,M21B800 Building -Bulk Store,1621-160-999-030
